julian_day,time,wind_speed,solar_radiation,relative_humidity,air_temp,canopy_temp_mean,soil_temp,water_content_mean,water_potential_mean,temperature_difference,cwsi,t_actual,t_potential
102,0.0,1.54,0.0,0.972,6.8,7.19,9.1,28.8560485,-26.9955372669939,-0.39000000000000057,1,0.001,-0.16424441582990829
102,0.0104166666666667,1.69,0.0,0.976,6.71,7.13833333333333,9.1,28.854109,-26.9639824319532,-0.4283333333333301,1,0.001,-0.16411032778638862
102,0.0208333333333333,2.24,0.0,0.977,6.69,7.09166666666667,9.1,28.8560485,-26.9032072521314,-0.40166666666666995,1,0.001,-0.1641294312313133
102,0.03125,2.6,0.0,0.967,6.65,6.97333333333333,9.1,28.857988,-27.0112059686512,-0.3233333333333297,1,0.001,-0.16447309407292812
102,0.0416666666666667,2.07,0.0,0.964,6.6,6.92166666666667,9.1,28.85895775,-26.9956433518261,-0.32166666666667076,1,0.001,-0.1645153427070586
102,0.0520833333333333,2.18,0.0,0.97,6.6,6.90333333333333,9.1,28.86283675,-26.9821619727313,-0.3033333333333301,1,0.001,-0.16432858435757222
102,0.0625,3.27,0.0,0.962,6.52,6.80666666666667,9.1,28.85701825,-27.0316507841326,-0.2866666666666706,1,0.001,-0.16463964811029974
102,0.0729166666666667,4.66,0.0,0.939,6.45,6.51833333333333,9.1,28.85895775,-27.1547510037304,-0.0683333333333298,1,0.001,-0.16543503778987173
102,0.0833333333333333,2.89,0.0,0.849,6.38,6.16833333333333,9.1,28.85023,-27.1518221175962,0.21166666666666956,0.0001,0.03885582284095065,-0.16848599035184916
102,0.09375,2.61,0.0,0.796,6.34,6.02833333333333,9.1,28.85313925,-27.1425887374802,0.3116666666666701,0.0001,0.3411434466023557,-0.17043884983059254
102,0.104166666666667,3.27,0.0,0.802,5.92,5.76333333333333,9.1,28.85701825,-27.1241324723294,0.15666666666666984,0.0001,0.001,-0.17006652538907216
102,0.114583333333333,4.06,0.0,0.778,5.77,5.63,9.1,28.85895775,-27.0885264302772,0.13999999999999968,0.0001,0.001,-0.17095265181666786
102,0.125,4.87,0.0,0.775,5.97,5.515,9.1,28.86283675,-27.0513792576395,0.45500000000000007,0.0001,1.392228407682595,-0.17118785884060791
102,0.135416666666667,5.31,0.0,0.787,5.9,5.46166666666667,9.1,28.85895775,-27.005994562848,0.4383333333333308,0.0001,1.4049934935420543,-0.17070158702638352
102,0.145833333333333,4.15,0.0,0.837,5.8,5.60666666666667,9.1,28.861867,-26.9995229698719,0.1933333333333298,0.0001,0.11378604511469015,-0.16875111692464906
102,0.15625,3.68,0.0,0.792,5.89,5.515,9.1,28.85895775,-26.9401498418366,0.375,0.0001,0.7974414928324325,-0.17045302956598718
102,0.166666666666667,4.68,0.0,0.724,5.81,5.14333333333333,9.1,28.8599275,-26.8586410714978,0.6666666666666696,0.0001,2.3138470592155227,-0.1731531447422556
102,0.177083333333333,4.84,0.0,0.701,5.49,4.79166666666667,9.1,28.85895775,-26.8490016169733,0.6983333333333306,0.0001,2.514095345907649,-0.17394701556711553
102,0.1875,4.52,0.0,0.677,5.37,4.635,9.1,28.8560485,-26.8490016169733,0.7350000000000003,0.0001,2.571108590351518,-0.17489481457106343
102,0.197916666666667,6.03,0.0,0.623,5.21,4.20833333333333,9.1,28.854109,-26.8368825140566,1.0016666666666696,0.0001,4.451189871472923,-0.1772533109919132
102,0.208333333333333,6.18,0.0,0.607,5.21,3.965,9.1,28.8521695,-26.7607066668038,1.245,0.0001,5.784687221551543,-0.1780056773772272
102,0.21875,6.16,0.0,0.594,5.28,3.75,9.1,28.8560485,-26.6135474958976,1.5300000000000002,0.0001,7.25859425166978,-0.17867355942761878
102,0.229166666666667,6.0,0.0,0.597,5.19,3.645,9.1,28.86671575,-26.523705106265,1.5450000000000004,0.0001,7.234009240786922,-0.17846553904042248
102,0.239583333333333,6.63,0.0,0.591,5.27,3.64833333333333,9.1,28.87059475,-26.4733984597259,1.6216666666666697,0.0001,8.050347663439382,-0.17882120264821755
102,0.25,6.64,0.0,0.579,5.32,3.565,9.1,28.87447375,-26.4792829817818,1.7550000000000003,0.0001,8.77701298639954,-0.1794431462996478
102,0.260416666666667,7.4,0.0,0.557,5.66,3.48833333333333,9.1,28.87447375,-26.4498874520181,2.17166666666667,0.0001,11.67226157897049,-0.18080255520523209
102,0.270833333333333,7.37,2.5,0.555,5.73,3.48666666666667,9.1,28.87253425,-26.4469516200415,2.2433333333333305,0.0001,12.063911119968038,-0.19302678394808404
102,0.28125,7.68,9.3,0.561,5.93,3.54166666666667,9.1,28.8676855,-26.4410819837001,2.3883333333333296,0.0001,13.193451424786575,-0.2257458865462958
102,0.291666666666667,7.59,22.5,0.574,5.87,3.61,9.1,28.865746,-26.4293508171085,2.2600000000000002,0.0001,12.425388402236264,-0.28862010353280937
102,0.302083333333333,8.26,42.1,0.579,5.98,3.89333333333333,9.1,28.86477625,-26.4264197133224,2.0866666666666704,0.0001,12.016363894644066,-0.3831392826242841
